Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
107;BactV5V7-BC64-195_S64_L001;Bact_S195;195;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;2.88368159849893;0.0496472296574558
108;BactV5V7-BC65-196_S65_L001;Bact_S196;196;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;2.61426291329464;0.0496472296574558
109;BactV5V7-BC66-197_S66_L001;Bact_S197;197;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;2.36873795484718;0.0496472296574558
110;BactV5V7-BC67-198_S67_L001;Bact_S198;198;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;2.28254973297776;0.0496472296574558
111;BactV5V7-BC68-199_S68_L001;Bact_S199;199;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.4929860662978;0.0496472296574558
112;BactV5V7-BC69-200_S69_L001;Bact_S200;200;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.42765115930328;0.0496472296574558
113;BactV5V7-BC70-201_S70_L001;Bact_S201;201;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;2.08520963935576;0.0496472296574558
114;BactV5V7-BC71-202_S71_L001;Bact_S202;202;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.45489266252389;0.0496472296574558
115;BactV5V7-BC72-203_S72_L001;Bact_S203;203;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.79842959281421;0.0496472296574558
116;BactV5V7-BC73-205_S73_L001;Bact_S205;205;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.554762744720731;0.0496472296574558
117;BactV5V7-BC74-209_S74_L001;Bact_S209;209;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.34989695760263;0.0496472296574558
118;BactV5V7-BC75-210_S75_L001;Bact_S210;210;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.965476416276118;0.0496472296574558
119;BactV5V7-BC76-211_S76_L001;Bact_S211;211;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.51354968379891;0.0496472296574558
120;BactV5V7-BC77-217_S77_L001;Bact_S217;217;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.848304211470477;0.0496472296574558
121;BactV5V7-BC78-218_S78_L001;Bact_S218;218;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.77757058835107;0.0496472296574558
122;BactV5V7-BC79-219_S79_L001;Bact_S219;219;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.34040897135059;0.0496472296574558
123;BactV5V7-BC8-18_S8_L001;Bact_S18;18;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;2.97277833269095;0.235273043106872
